question,answer
Apakah kamu mempunyai sahabat atau teman dekat yang mengidap penyakit HIV/AIDS ?,"Ada, temen kantor yang sama sekali ga di curigain. Cowok, tinggi putih besar kisaran 35–40thn. Karena aku temenan sama siapa aja, jadi biasa aja, cuma sama kantor yang ini emang jarang masuk, jadi jarang interaksi. Jadi dia tiba-tiba sakit gitu badannya awalnya berisi jadi kurus banget pas masuk kantor ku sapa dan nanya kok kurus banget sekarang, dia ngejawab abis tifus. Karena emang wajar orang abis tifus jd kurusan. Singkat cerita ga berapa lama dia ga masuk sampe bulanan gitu, trus orang kantor bilangnya sakit dia, bilangnya tifus tapi badannya korengan gitu semacam herpes dan bilang nyeri bagian dalam badannya. Karena pak bos perhatian dan temen kantor curiga. Saya sih karena jarang ngantor jadi taunya dia baik-baik aja orangnya dan emang sakit taunya. Ga lama dari itu jadi pada mutusin buat jenguk dia kerumahnya, dan emang badannya kurus banget dan kulitnya kayak kena penyakit kulit gitu, Jadi orang kantor curiga dia kena HIV lah karena gaya hidup dia. Jadi dia ini suka pergi- pergi sama cowok dan pernah tetangga yang ke rumahnya cowok diajaknya HB (maaf) lah, yang pasti di tolak cowok normal. Tapi karena dia semacam homo jadi orang kantor curiga dan ngebawa dia buat tes HIV, dan hasilnya positif. Aku dengernya ngilu lah gimana orang dia sekantor sama kita, ya kaget aja rasanya. Dari sana kantor ngehubungin pihak-pihak terkait buat penyebaran HIV bisa di hindari, secara dia sering pergi-pergi sama cowok lain, dan kemungkinan cowok-cowoknya positif dan berpotensi nyebarin ke orang lain. Saran sih, ini karena aku jadi parno ya padahal orang HIV harusnya di dukung kalo udah tobat dan emang bukan pelaku sih, bawa day care sendiri, bawa peralatan makan sendiri, dan hindarin makan-makanan sama temen biar udah akrab dan kena.l"
Di negara mana yang tidak ada LGBT?,"Pertanyaan aneh, tapi banyak yang mengikuti pertanyaan ini. Saya coba jawab dengan pandangan saya, bukan dari riset. Tidak ada satupun negara yang tidak terbebas dengan LGBT, semua negara pasti ada LGBT nya. Karena orang LGBT sendiri bukan pilihan, sama kayak kalian yang baca ini, kalian tidak bisa memilih terlahir seperti apa, berjenis kelamin apa, terlahir dari keluarga apa kita tidak tahu, suku, ras, bangsa apa, kita tidak bisa memilih. Saya cuma penasaran, apakah yang membuat pertanyaan adalah seorang homophobic atau gimana. Oke mungkin kalian akan mencaci LGBT, ya karena tidak diposisi disana. Enak sih jadi mayoritas, dengan mudah menindas minoritas tanpa dapat sanksi apa-apa. Selama LGBT tidak mengganggu kehidupan kalian, biarin aja deh.""I Wish for You the Wisdom to Mind your Own Business""."
Apa benar penyakit HIV/AIDS adalah penyakit buatan manusia?,"Bohong, Hoaks."
"Apakah kamu pernah punya teman positif HIV-AIDS, bagaimana keadaan mereka sekarang?","Punya. Hal ini cukup membuat saya hancur pada saat itu. Saya punya teman dekat laki2 yang sudah berteman saya lebih dari 10 tahun. Sejak awal, saya seperti punya radar bahwa dia tidak menyukai lawan jenis. Hal ini tentu tidak masalah bagi saya karena dia adalah salah satu orang yang sangat baik di hidup saya. Sampai suatu hari, akhirnya dia mengakui bahwa dia punya ketertarikan pada sesama jenis. Hal itu tetap dia rahasiakan dari publik, hanya beberapa teman dekatnya saja yang tau. Kehidupan dia memang cukup reckless. Sering mabuk, jarang pulang ke rumah, dan lainnya. Lagj-lagj, hal itu tidak masalah bagi saya karena saya pun juga begitu. Dia sering kenalan dengan cowok di aplikasi kencan. Akan tetapi, satu prinsip yang dia pegang bahwa dia tidak akan pernah mau sampai berhubungan seksual dengan siapapun itu. Saya percaya sama dia karena saya tau dia orangnya bagaimana. Suatu hari, dia cerita ke saya bahwa dia habis diperkosa oleh seorang laki-laki yang merupakan teman dari temannya. Hal itu dilakukan saat dia mabuk. Hati saya hancur saat mendengar hal itu. Keadaan psikis dia sangat terganggu saat itu tapi dia tidak tau harus berbuat apa. Tahun 2020, pandemi corona muncul. Saat itu, seringkali kita melakukan tes. Suatu hari, dia melakukan rapid tes antibodi di kantor dan hasilnya reaktif, tapi hasil PCR nya menunjukan dia negatif. Kemudian, beberapa bulan setelahnya dia melakukan rapid tes lagi dan hasilnya reaktif. Saat itu juga dia habis sakit. Tetapi, setelah sakit itu dia tak kunjung sembuh. Kesehatannya sangat menurun. Dia selalu bercerita pada saya bahwa dia capek sakit. Dia sudah bolak balik ke dokter dan menjalani berbagai tes tapi hasilnya negatif semua. Di saat itu, firasat saya sudah tidak enak. Saya menyuruhnya untuk tes HIV karena beberapa gejalanya timbul di dirinya. Dia takut untun menjalani tes itu. Sampai akhirnya, dia memberanikan diri. Sekitar akhir 2020, hasil tes keluar. Benar saja perkiraan saya. Teman saya positif HIV. Teman saya sangat hancur. Saya juga hancur sampai saat ituu saya menangis. Betapa jahatnya dunia kepadanya. Dia tidak pernah melakukan seks bebas, sekalinya dia melakukan itu dengan keadaan diperkosa dan tertular virus HIV. Saat ini psikisnya sangat terganggu. Dia berada di keluarga yang sangat religius. Dia merupakan satu2nya anak yang diharapkan oleh keluarganya. Dunianya seakan hancur. Sebagai teman, saya tidak bisa melakukan apa2 kecuali memberikan support. Saat ini, dia masih sangat terpukul dan psikisnya makin terganggu. Tetapi, dia sudah jarang menghubungi saya. Mungkin saat ini dia masih butuh waktu sendiri. Saya tidak apa2 selama saya tau bahwa dia tetap rutin minum obat dan kontrol ke dokter. Saya hanya berharap bahwa teman saya suatu hari akan pulih (walau tidak akan bisa sepenuhnya) dan bisa semangat lagi untuk menjalani hidup."
Bagaimana caramu mengetahui jika dirimu menderita leukemia?,"Berdasarkan pengalaman pribadi, kecurigaan pertama adalah dari hasil darah yang menunjukan tingginya nilai leukosit kemudian dilanjutkan dengan tindakan Bone Marrow Biopsy yang mempertegas kecurigaan bahwa benar saya menderita Leukemia. Seringkali tidak ada pertanda khusus gejala leukemia, sehingga terkadang seseorang mengabaikan nilai leukosit yang naik ketika mengalami demam/sakit lainnya karena terkadang adalah hal normal nilai leukosit naik pada saat seseorang sakit.Namun jika kenaikan nilai leukosit yang luar biasa mungkin perlu dicurigai adanya kemungkinan leukemia, segera konsultasikan ke dokter."
Apakah nyamuk bisa menyebarkan HIV/AIDS?,"Tidak bisa. Virus mati duluan di tubuh nyamuk. Virus HIV hanya bisa hidup di badan primata, termasuk manusia."
"Apakah sudah ada kasus di dunia, seorang penderita AIDS mengambil sedikit darah dari tubuhnya dengan serpihan kaca, kemudian dijadikan senjata untuk menodong apa yang dimintanya?","Maaf,saya benar-benar spontan tertawa membaca pertanyaan anda. 😭😭😭 Kenapa enggak terpikirkan oleh saya ya,mantap deh pokoknya pertanyaannya"
Apakah transisi epitelial ke mesenkimal (EMT) yang terjadi pada sel kanker?,What are the epithelial-to-mesenchymal cell transitions (EMTs) that cancer cells undergo?
Apakah homoseksual bisa disembuhkan?,Memangnya dia sakit apa ya?
Bagaimana ciri-ciri terkena penyakit HIV namun belum sampai AIDS?,"Anda mitra quora ya? Setiap ada pertanyaan, saya selalu melihat berapa rasio antara jawaban dan pertanyaan. Saya jawab 2 pertanyaan dalam sekali jawabanPertama, apa ciri - ciri terkena HIV namun belum sampai AIDS?Pada pasien yang terinfeksi HIV namun belum mencapai AIDS, mereka dalam keadaan yang sehat walafiat. Mereka ada disekitar anda dengan kehidupan normal seperti biasanya. Mereka makan, mereka minum, mereka bekerja meskipun dalam tubuhnya ada virus HIV. Bisa jadi orang yang sehat di sekitar anda sebenarnya adalah ODH (Orang Pengidap HIV). Periode ini akan diidap sampai 10 tahun. Jadi pasien tidak akan menampakkan gejala AIDS selama ini, akan tetapi selama 10 tahun itu, dia bisa menularkan virusnya pada orang - orang lain. Kenapa tidak menampakkan gejala? Karena selama rentang waktu tersebut, kekebalan tubuh mereka masih dalam keadaan yang baik. Baru pada setelah 10 tahun post-infeksi, CD4 mereka akan turun secara drastis dan gejala AIDS akan bermunculan seperti sindroma Kapossi, Wasting Syndrome, mudah diare, demam, hingga Toxoplasmosis. Bagaimana ciri - cirinya? Secara fisik tidak akan tampak dan tidak ada. Tetapi secara laboratoris bisa dilakukan. Caranya? Dengan tes 3 metode. Nah, tes 3 metode ini akan mendeteksi ada tidaknya virus yang sudah emnginfeksi tubuh anda. Tes ini adalah tes paling akurat dalam pendeteksian HIV. Bahkan meskipun sudah terinfeksi HIV, gejala - gejala nya tidak nampak dengan jelas. Samar-samar, tetapi tidak bisa dipukul diagnosis sebagai HIV/AIDS. Baik, pertanyaan 1 sudah terjawab. Pertanyaan kedua, maaf gan saya tidak tahu. Saya tidak ada kredensial tentang hal begini. Achmad Nurdiansyah, 2020"
Bagaimana awal mulanya ditemukan virus HIV?,"Awalnya karena muncul banyak kasus imunodefisiensi pada awal 1980-an. Pertengahan 1981, CDC (badan pemantau penyakit menular Amerika Serikat) menyampaikan laporan mengenai kasus langka pneumonia akibat Pneumocystis jirovecii (PCP) pada lima laki-laki homoseksual yang sebelumnya sehat. Pada saat pelaporan dua diantaranya sudah meninggal. Dari infeksi yang tidak biasa ini, disimpulkan bahwa sistem imun penderita telah lumpuh sehingga kondisi ini kemudian dinamakan acquired immunodeficiency syndrome atau AIDS. Laporan ini merupakan pelaporan resmi pertama yang memulai periode epidemi AIDS di Amerika Serikat. Setelah itu, laporan mengenai infeksi oportunistik seperti PCP dan kanker sarkoma Kaposi mulai banyak bermunculan dari seluruh penjuru Amerika Serikat. Kebanyakan kasus terjadi pada populasi laki-laki homoseksual. Saat itu muncul istilah kontroversial yaitu GRID (Gay-Related Immune Deficiency) yang ternyata sangat tidak tepat karena ternyata kemudian muncul juga kasus infeksi HIV pada perempuan, laki-laki heteroseksual, hemofiliak (populasi dengan transfusi rutin seperti pada thalasemia), penasun, dan anak-anak. Pada periode yang sama, laporan tentang kasus AIDS juga berdatangan dari Eropa, Amerika Tengah, dan Afrika. Sepanjang awal dan pertengahan tahun 1980-an, AIDS menjadi perhatian serius dengan korban banyak yang berjatuhan. Tahun 1983, Dr. Françoise Barré-Sinoussi dan timnya dari Pasteur Institute di Prancis menemukan sebuah retrovirus yang disebut Lymphadenopathy Associated Virus (LAV) yang dicurigai menjadi penyebab AIDS. Tahun 1984 Dr. Robert Gallo dan timnya dari National Cancer Institute menemukan juga sebuah retrovirus yang diberi nama HTLV-III. Inilah momen dimana HIV ditemukan sebagai virus yang menyebabkan AIDS. Dari sampel penderita AIDS, ditemukan atau dideteksi ada virus yang menyebabkan AIDS dan kemudian dinamakan HIV. AIDS dan Infeksi HIV (Human Immunodeficiency Virus): Perjalanan Penyakit, Diagnosis, dan Terapi - CaiHerang"
Apakah LGBTQ+ bisa disembuhkan?,"Anda bangun besok pagi, dan tiba-tiba dunia menjadi terbalik. Manusia heteroseksual lah yang dianggap tidak normal. Apakah kita —si 'normal' yang tiba-tiba jadi non-normal— PERLU disembuhkan??Dalam dunia versi terbalik mencium, mencintai menikahi, berhubungan seksual dengan sesama jenis adalah NORMAL. Sebagai seorang heteroseksual, apa yang akan Anda lakukan?Bagaimana kalau inilah yang normal?[1].Apakah kita harus berubah demi mengikuti status quo? Kalau iya, bagaimana caranya supaya Anda dapat menjadi homoseksual atau LBTQ?Seperti itulah konsepnya kira-kira ☺️Catatan Kaki[1] My God, Help Me to Survive This Deadly Love - Wikipedia"
Mengapa ada stigma bahwa LGBT beresiko tinggi terkena HIV/AIDS?,"Masalah utama nya sebenar nya bukan tentang apakah orang itu lesbi, homo, bisex, transgender, atau lurus. Namun cara hubungan seks nya. Lgbt yang tidak berhubungan seks secara anal, atau yang tidak memiliki virus HIV maka tidak akan menular kan HIV AIDS karena memang tidak ada virus nya. Lapisan anus dan rektum jauh lebih tipis dibanding vagina. Lebih mudah timbul luka, yang meningkatkan resiko penularan penyakit seksual hingga 13 kali. Terutama pada pihak yang dimasuki. Selain lapisan yang lebih tebal (epitel squamous berlapis) , vagina mampu memproduksi lubrikasi yang juga akan mengurangi koefisien gesekan ketika berhubungan seksual. Anus tidak punya ini. Hal ini diperburuk dengan adanya hipotesa (bila memang belum dapat dipastikan kebenaran nya) bahwa HIV pertama kali terjangkit ke manusia ketika manusia ada yah berhubungan secara anal dengan simpanse."
Siapa yang diduga penyebar virus HIV pertama di dunia?,Jangan terlalu banyak termakan informasi hoaks atau teori-teori konspirasi. Penemu HIV mendapat hadiah Nobel. Jutaan orang telah diselamatkan lewat ARV. Berhentilah berimajinasi mengenai konspirasi tingkat global yang membayangkan ada orang atau organisasi menciptakan HIV dan penyakit mematikan lainnya.
